user_id,date,screen_time_minutes,keystroke_speed_wpm,sleep_hours_last_night,task_switch_frequency_per_hr,break_frequency_per_hr,stress_level
U0123,2025-01-29,284.54,110.76,9.06,7.4,2.33,15.35
U0123,2025-01-30,251.52,107.11,10.72,5.99,2.11,16.21
U0123,2025-01-31,359.27,106.25,6.82,5.57,1.9,28.88
U0123,2025-02-01,126.12,119.03,8.97,8.07,1.29,11.26
U0123,2025-02-02,161.23,108.62,9.33,5.73,2.56,5.58
U0123,2025-02-03,301.54,102.01,8.31,4.59,1.46,13.56
U0123,2025-02-04,241.88,102.94,8.45,4.23,1.27,17.49
U0123,2025-02-05,240.61,109.37,8.34,5.74,1.93,10.07
U0123,2025-02-06,259.89,105.04,8.54,8.51,2.26,21.02
U0123,2025-02-07,194.76,110.68,6.9,8.6,2.2,27.41
U0123,2025-02-08,95.98,111.67,9.69,6.96,1.65,0.0
U0123,2025-02-09,124.63,111.85,9.64,8.03,2.9,0.0
U0123,2025-02-10,232.4,113.29,8.83,7.61,2.36,21.76
U0123,2025-02-11,222.05,112.09,9.4,7.65,1.74,15.47
U0123,2025-02-12,242.02,111.26,7.8,1.34,2.26,9.37
U0123,2025-02-13,331.09,118.96,7.28,2.85,1.88,21.09
U0123,2025-02-14,297.62,101.01,8.74,2.12,1.68,22.95
U0123,2025-02-15,209.24,107.78,9.48,4.87,3.26,5.86
U0123,2025-02-16,148.13,97.16,10.45,4.24,1.83,0.0
U0123,2025-02-17,291.5,107.8,7.81,4.58,2.43,18.16
U0123,2025-02-18,316.01,106.11,8.14,4.57,2.05,19.43
U0123,2025-02-19,238.32,106.66,6.47,6.65,1.21,21.62
U0123,2025-02-20,243.73,103.48,6.67,4.11,1.84,30.0
U0123,2025-02-21,183.47,109.14,7.25,7.85,1.51,31.31
U0123,2025-02-22,183.6,104.74,10.32,1.68,1.89,0.0
U0123,2025-02-23,92.65,110.54,11.45,6.43,2.13,0.0
U0123,2025-02-24,285.87,112.35,6.73,7.21,1.85,20.17
U0123,2025-02-25,333.19,108.54,8.82,4.5,1.91,11.03
U0123,2025-02-26,230.11,108.41,8.45,4.07,2.71,15.88
U0123,2025-02-27,228.39,112.96,8.13,3.91,2.15,16.49
U0123,2025-02-28,278.81,100.48,8.17,5.64,1.75,23.43
U0123,2025-03-01,248.13,115.15,9.48,7.67,2.41,0.0
U0124,2025-01-01,305.45,69.49,5.71,2.21,2.93,35.31
U0124,2025-01-02,312.58,72.1,6.51,5.21,1.81,46.92
U0124,2025-01-03,334.83,71.32,4.4,7.15,1.31,56.28
U0124,2025-01-04,185.75,63.71,6.98,9.18,1.9,23.14
U0124,2025-01-05,177.57,66.24,7.51,5.26,1.88,17.76
U0124,2025-01-06,353.91,66.73,5.8,7.0,2.41,29.87
U0124,2025-01-07,412.73,70.0,7.24,6.77,1.33,35.34
U0124,2025-01-08,412.93,81.0,4.47,5.69,1.38,55.23
U0124,2025-01-09,393.03,72.47,6.5,6.34,1.77,60.1
U0124,2025-01-10,339.64,74.21,7.41,8.46,1.04,50.55
U0124,2025-01-11,247.85,73.6,7.72,6.51,2.31,22.19
U0124,2025-01-12,181.63,65.54,5.4,7.59,1.07,46.65
U0124,2025-01-13,384.96,69.48,4.59,6.73,0.93,62.96
U0124,2025-01-14,266.89,68.42,5.53,10.46,1.29,71.28
U0124,2025-01-15,342.5,70.99,6.92,10.8,0.1,70.67
U0124,2025-01-16,366.33,73.42,5.01,10.06,1.27,75.41
U0124,2025-01-17,313.76,60.37,6.38,10.35,0.1,99.55
U0124,2025-01-18,218.38,60.84,6.04,15.76,0.88,87.69
U0124,2025-01-19,230.44,75.49,7.62,9.28,1.07,64.07
U0124,2025-01-20,354.29,66.52,7.17,9.69,0.26,85.77
U0124,2025-01-21,252.71,64.71,4.78,11.53,0.38,90.81
U0124,2025-01-22,253.48,63.44,4.72,16.25,0.47,100.0
U0124,2025-01-23,346.89,60.16,4.65,12.77,0.1,100.0
U0124,2025-01-24,325.77,70.49,4.25,10.46,0.1,100.0
U0124,2025-01-25,220.84,58.43,5.72,12.06,0.1,100.0
U0124,2025-01-26,223.58,60.99,7.65,15.54,0.1,94.22
U0124,2025-01-27,431.72,62.74,5.84,12.22,0.1,100.0
U0124,2025-01-28,351.41,65.71,6.08,13.83,0.4,100.0
U0124,2025-01-29,330.93,54.71,5.74,14.71,0.1,100.0
U0124,2025-01-30,335.36,49.9,5.96,14.63,0.1,100.0
U0124,2025-01-31,343.25,56.51,6.11,9.64,0.1,100.0
U0124,2025-02-01,216.46,56.2,7.17,14.54,0.1,100.0
U0124,2025-02-02,220.07,57.12,8.06,14.39,0.1,100.0
U0124,2025-02-03,365.48,58.22,6.26,17.88,0.57,100.0
U0124,2025-02-04,276.25,53.04,5.65,19.17,0.1,100.0
U0124,2025-02-05,320.37,60.18,5.82,19.73,0.1,100.0
U0124,2025-02-06,306.79,63.53,5.7,21.17,0.1,100.0
U0124,2025-02-07,311.64,59.28,7.67,17.04,0.1,100.0
U0124,2025-02-08,154.54,63.76,5.36,17.57,0.1,100.0
U0124,2025-02-09,133.05,50.52,7.43,14.8,0.1,100.0
U0124,2025-02-10,328.57,54.96,5.43,17.34,0.1,100.0
U0124,2025-02-11,421.47,48.96,5.08,21.05,0.1,100.0
U0124,2025-02-12,318.55,58.73,7.37,19.01,0.1,100.0
U0124,2025-02-13,303.05,56.12,5.97,21.62,0.1,100.0
U0124,2025-02-14,262.6,54.97,6.16,19.97,0.1,100.0
U0124,2025-02-15,153.56,45.59,7.77,17.59,0.1,100.0
U0124,2025-02-16,287.23,54.82,6.79,19.41,0.1,100.0
U0124,2025-02-17,401.64,56.29,4.64,18.51,0.1,100.0
U0124,2025-02-18,319.7,44.06,5.59,22.96,0.1,100.0
U0124,2025-02-19,376.74,51.3,4.84,19.11,0.1,100.0
U0124,2025-02-20,377.09,50.39,3.89,22.6,0.1,100.0
U0124,2025-02-21,252.31,42.27,4.37,24.19,0.1,100.0
U0124,2025-02-22,190.67,43.37,4.84,23.38,0.1,100.0
U0124,2025-02-23,251.71,46.2,7.59,23.18,0.1,100.0
U0124,2025-02-24,405.32,45.4,5.71,26.46,0.1,100.0
U0124,2025-02-25,348.67,51.95,7.61,21.07,0.1,100.0
U0124,2025-02-26,356.37,50.58,6.74,22.35,0.1,100.0
U0124,2025-02-27,312.34,53.49,7.92,20.85,0.1,100.0
U0124,2025-02-28,304.56,54.34,6.01,23.99,0.1,100.0
U0124,2025-03-01,189.89,45.97,5.13,29.81,0.1,100.0
U0125,2025-01-01,246.7,62.14,7.13,6.7,2.63,24.15
U0125,2025-01-02,263.08,61.15,6.82,2.97,1.83,30.38
U0125,2025-01-03,312.38,61.01,7.94,4.67,2.02,29.31
U0125,2025-01-04,126.3,60.58,9.81,5.0,1.67,3.6
U0125,2025-01-05,179.6,67.08,9.73,5.03,1.34,0.0
U0125,2025-01-06,283.42,64.55,6.55,8.05,0.75,31.91
U0125,2025-01-07,284.57,68.32,8.14,4.93,2.38,22.76
U0125,2025-01-08,280.35,61.82,8.14,4.32,2.76,10.71
U0125,2025-01-09,223.18,65.18,7.76,4.88,2.0,30.6
U0125,2025-01-10,260.43,63.75,7.5,5.49,2.27,37.13
U0125,2025-01-11,141.68,66.14,9.74,7.97,2.26,4.29
U0125,2025-01-12,200.36,71.9,9.24,1.31,1.02,1.86
U0125,2025-01-13,263.61,61.84,8.18,3.27,1.56,15.77
U0125,2025-01-14,289.42,55.71,6.95,3.6,1.95,31.56
U0125,2025-01-15,264.57,65.07,7.46,1.35,2.33,25.73
U0125,2025-01-16,364.17,71.25,8.52,3.66,1.79,23.45
U0125,2025-01-17,295.5,56.11,7.47,2.93,2.05,29.04
U0125,2025-01-18,117.29,62.06,8.76,3.45,1.9,1.78
U0125,2025-01-19,172.73,70.09,7.85,2.91,1.82,6.5
U0125,2025-01-20,203.05,63.2,7.51,6.92,2.3,26.65
U0125,2025-01-21,216.58,71.18,6.5,6.65,1.87,32.8
U0125,2025-01-22,215.47,57.42,6.51,5.72,2.11,26.49
U0125,2025-01-23,380.12,64.22,6.93,7.78,1.93,33.86
U0125,2025-01-24,268.77,58.51,9.12,5.24,2.38,34.38
U0125,2025-01-25,133.05,60.84,9.45,3.08,2.8,0.0
U0125,2025-01-26,107.22,64.46,9.72,6.0,1.34,1.6
U0125,2025-01-27,296.41,69.54,7.99,2.83,2.37,18.25
U0125,2025-01-28,210.15,72.46,8.07,4.86,2.37,34.27
U0125,2025-01-29,248.43,69.56,9.93,5.0,1.83,18.57
U0125,2025-01-30,309.81,69.19,8.04,7.44,1.88,28.81
U0125,2025-01-31,196.88,61.27,6.62,3.7,1.43,29.06
U0125,2025-02-01,182.87,64.99,11.1,8.01,2.34,0.98
U0125,2025-02-02,232.68,64.35,9.03,6.49,2.46,10.07
U0125,2025-02-03,277.28,75.52,8.62,2.41,1.64,10.01
U0125,2025-02-04,193.13,71.44,7.49,7.18,1.92,20.36
U0125,2025-02-05,297.79,58.72,6.18,5.87,0.36,42.73
U0125,2025-02-06,343.39,61.74,8.03,7.19,1.93,38.37
U0125,2025-02-07,256.49,64.9,6.89,4.06,2.54,29.87
U0125,2025-02-08,181.87,59.33,8.63,3.29,2.89,12.61
U0125,2025-02-09,126.19,67.13,9.8,4.36,2.08,18.69
U0125,2025-02-10,264.48,65.78,8.03,3.73,2.26,18.37
U0125,2025-02-11,259.36,55.69,10.62,8.26,2.05,25.71
U0125,2025-02-12,286.23,72.25,5.48,5.05,1.97,34.18
U0125,2025-02-13,236.49,61.61,7.48,5.94,1.45,25.56
U0125,2025-02-14,229.22,67.03,7.95,1.0,1.95,28.53
U0125,2025-02-15,228.06,51.69,10.25,3.14,1.91,3.38
U0125,2025-02-16,87.97,67.22,9.86,8.32,2.1,0.0
U0125,2025-02-17,306.71,69.56,10.48,3.34,2.41,19.0
U0125,2025-02-18,294.17,67.5,8.26,3.93,1.55,15.27
U0125,2025-02-19,247.58,59.84,8.47,1.24,1.74,17.29
U0125,2025-02-20,262.78,67.8,8.65,3.25,2.51,25.0
U0125,2025-02-21,264.28,63.4,7.19,5.13,2.76,28.2
U0125,2025-02-22,171.39,63.16,9.4,8.24,2.22,5.22
U0125,2025-02-23,145.75,66.47,7.89,4.53,2.09,11.41
U0125,2025-02-24,229.97,62.46,7.59,4.87,1.41,21.48
U0125,2025-02-25,266.0,70.1,6.99,5.42,1.7,27.19
U0125,2025-02-26,264.7,69.41,8.31,3.61,2.96,21.13
U0125,2025-02-27,365.23,65.96,8.27,6.47,1.9,32.43
U0125,2025-02-28,290.78,55.7,7.1,3.92,1.65,41.84
U0125,2025-03-01,111.12,62.17,8.48,5.75,2.46,9.19
U0126,2025-01-01,302.9,72.97,7.86,1.0,2.49,18.02
U0126,2025-01-02,383.7,71.48,6.85,6.19,1.67,38.54
U0126,2025-01-03,358.9,59.48,7.65,1.98,1.14,31.86
U0126,2025-01-04,267.65,74.31,7.87,3.33,1.77,7.34
U0126,2025-01-05,188.85,74.1,8.22,3.64,3.2,11.89
U0126,2025-01-06,322.15,71.32,7.19,8.0,3.05,15.18
U0126,2025-01-07,327.67,77.2,8.79,3.85,3.15,19.67
U0126,2025-01-08,390.63,75.63,7.38,7.67,2.7,28.76
U0126,2025-01-09,299.77,73.9,7.64,2.78,1.45,22.65
U0126,2025-01-10,360.18,78.78,7.33,9.9,2.09,35.11
U0126,2025-01-11,232.34,71.44,6.57,4.29,1.67,10.53
U0126,2025-01-12,249.58,57.72,9.28,1.5,1.75,7.91
U0126,2025-01-13,357.54,75.29,6.8,6.08,1.73,22.04
U0126,2025-01-14,474.37,73.1,6.14,4.34,2.61,42.03
U0126,2025-01-15,246.31,69.19,7.07,1.27,1.84,35.23
U0126,2025-01-16,302.07,71.67,8.16,5.05,2.74,25.29
U0126,2025-01-17,309.14,72.94,7.05,3.78,2.33,32.62
U0126,2025-01-18,253.36,72.79,9.79,1.52,2.75,0.0
U0126,2025-01-19,192.12,75.26,9.49,8.07,1.76,5.88
U0126,2025-01-20,298.24,72.26,5.14,3.32,1.25,42.83
U0126,2025-01-21,405.59,69.03,7.1,4.89,1.42,35.1
U0126,2025-01-22,344.58,76.43,8.07,4.2,1.98,25.77
U0126,2025-01-23,397.63,64.27,6.99,7.57,1.83,40.12
U0126,2025-01-24,378.96,73.61,7.65,1.42,2.11,33.54
U0126,2025-01-25,265.51,76.74,8.35,2.52,2.4,4.11
U0126,2025-01-26,230.01,73.93,7.66,2.47,2.3,9.77
U0126,2025-01-27,296.56,81.32,7.96,9.1,1.85,19.78
U0126,2025-01-28,346.01,83.43,7.16,4.25,2.14,22.35
U0126,2025-01-29,286.04,64.98,7.11,7.72,2.53,27.26
U0126,2025-01-30,281.87,73.3,8.52,7.55,1.76,30.95
U0126,2025-01-31,396.21,71.25,9.44,2.19,1.87,31.12
U0126,2025-02-01,234.15,68.56,8.47,4.61,2.09,5.47
U0126,2025-02-02,202.67,78.09,9.65,3.48,2.78,0.0
U0126,2025-02-03,383.86,74.48,8.45,6.85,2.29,20.49
U0126,2025-02-04,255.78,69.83,6.04,5.1,2.01,26.81
U0126,2025-02-05,380.6,71.15,8.48,6.13,2.23,26.57
U0126,2025-02-06,314.39,71.05,8.87,5.54,1.12,29.62
U0126,2025-02-07,364.49,71.42,7.99,5.75,2.31,24.83
U0126,2025-02-08,204.4,78.87,8.68,7.6,2.07,11.03
U0126,2025-02-09,196.88,66.03,7.27,3.18,2.26,12.17
U0126,2025-02-10,351.56,70.07,8.25,5.15,1.94,26.73
U0126,2025-02-11,310.37,71.31,6.91,6.33,1.6,22.87
U0126,2025-02-12,240.66,62.42,8.63,1.16,1.6,11.27
U0126,2025-02-13,304.58,76.07,9.84,7.21,1.81,15.06
U0126,2025-02-14,402.53,70.01,7.51,8.83,2.2,44.74
U0126,2025-02-15,85.03,72.94,8.91,4.0,2.62,0.0
U0126,2025-02-16,183.0,68.0,9.07,4.98,2.05,2.83
U0126,2025-02-17,324.69,62.49,6.07,5.21,1.91,25.57
U0126,2025-02-18,330.53,75.55,7.0,8.97,2.07,29.06
U0126,2025-02-19,343.99,69.25,6.53,5.44,2.28,34.88
U0126,2025-02-20,269.68,65.99,9.9,3.19,2.78,19.86
U0126,2025-02-21,266.05,66.08,7.61,4.86,1.69,29.99
U0126,2025-02-22,268.33,66.22,9.35,5.76,3.05,3.93
U0126,2025-02-23,126.05,73.17,9.83,5.24,2.51,0.0
U0126,2025-02-24,325.34,60.97,7.24,3.48,2.53,31.56
U0126,2025-02-25,358.17,74.75,8.4,2.63,0.7,24.35
U0126,2025-02-26,284.33,73.95,8.92,4.27,2.29,31.56
U0126,2025-02-27,361.63,71.29,6.81,5.74,2.39,29.27
U0126,2025-02-28,318.53,64.67,8.43,5.57,1.62,32.22
U0126,2025-03-01,256.57,71.17,8.7,7.66,1.22,13.14
U0127,2025-01-01,290.61,48.12,7.4,7.57,2.13,14.8
U0127,2025-01-02,307.54,39.67,7.6,6.84,2.79,19.14
U0127,2025-01-03,350.81,44.95,7.05,5.86,2.54,24.1
U0127,2025-01-04,144.29,47.85,9.0,9.0,2.03,4.56
U0127,2025-01-05,112.49,42.31,7.25,6.4,1.26,13.49
U0127,2025-01-06,338.16,42.58,8.3,5.95,2.26,19.53
U0127,2025-01-07,306.37,43.4,6.93,5.42,2.09,28.04
U0127,2025-01-08,230.07,42.18,6.8,3.2,2.52,18.96
U0127,2025-01-09,281.35,48.48,6.43,5.32,2.08,37.83
U0127,2025-01-10,266.34,45.78,6.57,6.55,1.61,34.77
U0127,2025-01-11,203.3,38.3,8.51,5.32,2.01,11.01
U0127,2025-01-12,171.43,36.93,9.74,7.11,0.88,6.47
U0127,2025-01-13,269.77,43.59,5.38,5.05,2.33,23.35
U0127,2025-01-14,301.88,43.23,7.54,2.22,2.5,20.5
U0127,2025-01-15,302.34,41.77,7.05,6.67,1.76,32.13
U0127,2025-01-16,373.62,40.11,7.5,4.73,2.35,27.23
U0127,2025-01-17,264.54,44.29,6.59,5.9,2.93,24.14
U0127,2025-01-18,168.0,37.23,7.43,1.44,1.79,14.97
U0127,2025-01-19,183.34,41.82,10.92,5.47,1.31,0.66
U0127,2025-01-20,286.95,34.37,6.09,5.34,2.12,26.86
U0127,2025-01-21,234.99,41.95,7.88,6.45,2.15,21.04
U0127,2025-01-22,281.53,44.0,7.53,6.2,2.3,27.87
U0127,2025-01-23,257.7,43.29,7.69,3.75,2.14,23.89
U0127,2025-01-24,297.24,38.49,7.04,2.67,2.04,32.79
U0127,2025-01-25,224.07,43.16,9.01,5.45,1.44,15.0
U0127,2025-01-26,95.45,38.8,7.1,6.19,1.8,4.97
U0127,2025-01-27,289.13,35.95,6.11,7.16,2.59,20.29
U0127,2025-01-28,296.24,45.09,8.78,5.22,1.66,6.0
U0127,2025-01-29,275.65,41.54,8.27,7.69,1.96,20.45
U0127,2025-01-30,267.66,46.08,6.98,9.78,2.46,35.75
U0127,2025-01-31,294.36,42.17,8.16,2.98,1.87,16.43
U0127,2025-02-01,114.27,36.76,9.65,5.61,2.49,0.19
U0127,2025-02-02,190.44,40.33,7.87,6.63,1.23,10.93
U0127,2025-02-03,229.94,39.4,6.94,8.38,2.29,27.83
U0127,2025-02-04,211.88,35.14,6.48,6.35,1.4,26.23
U0127,2025-02-05,312.6,36.71,5.85,5.52,0.98,42.93
U0127,2025-02-06,310.79,40.12,8.0,4.17,1.31,36.14
U0127,2025-02-07,238.22,40.38,6.86,3.35,1.75,37.77
U0127,2025-02-08,149.97,45.91,8.83,4.54,2.31,0.0
U0127,2025-02-09,161.27,28.41,8.43,3.35,2.87,6.46
U0127,2025-02-10,278.1,41.1,7.91,5.66,2.1,20.77
U0127,2025-02-11,282.06,43.7,9.07,7.81,2.31,23.33
U0127,2025-02-12,357.8,43.83,8.22,3.58,1.23,18.63
U0127,2025-02-13,204.82,36.92,8.57,2.89,2.04,25.84
U0127,2025-02-14,276.69,47.59,6.34,8.01,1.58,46.28
U0127,2025-02-15,124.73,37.98,7.64,1.99,2.03,0.68
U0127,2025-02-16,156.31,42.42,8.96,4.54,2.15,0.33
U0127,2025-02-17,182.9,39.17,7.52,3.81,1.45,21.4
U0127,2025-02-18,309.92,44.61,7.46,5.0,1.99,26.93
U0127,2025-02-19,294.53,45.74,7.6,4.99,2.06,25.25
U0127,2025-02-20,258.98,43.7,5.83,6.05,1.91,34.39
U0127,2025-02-21,294.06,47.68,7.93,4.04,1.53,22.24
U0127,2025-02-22,119.24,45.8,8.87,6.3,1.92,7.17
U0127,2025-02-23,184.44,34.36,9.11,4.87,1.5,5.18
U0127,2025-02-24,272.73,37.99,6.89,5.85,2.6,29.29
U0127,2025-02-25,342.18,36.09,7.34,4.33,1.52,21.76
U0127,2025-02-26,247.26,43.88,5.9,8.36,1.78,38.5
U0127,2025-02-27,373.32,35.1,7.21,3.14,1.81,36.24
U0127,2025-02-28,223.6,44.57,6.9,5.39,2.11,42.89
U0127,2025-03-01,87.68,42.98,6.97,1.6,1.63,7.82
U0128,2025-01-01,268.55,68.99,9.26,5.9,2.4,22.1
U0128,2025-01-02,264.59,60.65,9.04,1.71,1.88,25.82
U0128,2025-01-03,321.66,59.83,6.53,6.13,2.76,42.96
U0128,2025-01-04,94.07,60.39,10.97,6.97,1.67,4.76
U0128,2025-01-05,73.74,58.69,8.93,8.2,1.93,9.41
U0128,2025-01-06,230.42,61.58,6.92,3.84,1.96,17.24
U0128,2025-01-07,299.51,59.11,7.78,3.97,2.18,15.24
U0128,2025-01-08,268.62,69.23,6.48,6.44,1.26,33.79
U0128,2025-01-09,327.18,65.89,7.97,3.59,2.15,20.51
U0128,2025-01-10,234.85,63.29,7.31,9.81,3.28,30.0
U0128,2025-01-11,78.3,65.66,10.84,8.31,1.46,1.39
U0128,2025-01-12,81.22,55.48,8.4,5.45,2.1,6.52
U0128,2025-01-13,222.68,62.24,7.85,4.99,2.08,20.86
U0128,2025-01-14,124.27,61.24,6.7,8.92,2.04,25.93
U0128,2025-01-15,216.76,64.36,7.84,3.68,1.42,27.32
U0128,2025-01-16,277.73,54.14,8.05,3.89,0.89,30.13
U0128,2025-01-17,253.23,62.1,9.11,4.9,1.16,30.67
U0128,2025-01-18,148.29,70.37,9.47,9.53,2.33,8.61
U0128,2025-01-19,144.95,64.4,9.34,5.12,1.88,2.66
U0128,2025-01-20,242.95,61.49,7.08,4.7,1.13,23.54
U0128,2025-01-21,245.43,57.11,6.98,5.1,1.85,22.21
U0128,2025-01-22,265.11,53.01,8.15,4.19,1.96,24.87
U0128,2025-01-23,211.94,62.38,8.39,3.0,1.6,28.51
U0128,2025-01-24,280.31,66.84,9.44,4.56,2.13,26.22
U0128,2025-01-25,171.03,66.45,9.18,3.37,1.7,16.49
U0128,2025-01-26,211.43,64.24,9.86,5.79,1.33,11.26
U0128,2025-01-27,270.91,64.25,6.47,5.45,0.17,28.23
U0128,2025-01-28,305.75,64.58,7.39,4.32,1.73,37.56
U0128,2025-01-29,199.34,65.95,7.24,7.93,1.52,38.27
U0128,2025-01-30,221.63,63.51,7.82,8.11,1.38,22.46
U0128,2025-01-31,202.9,56.6,8.08,4.7,2.2,22.5
U0128,2025-02-01,166.44,62.9,10.1,5.66,1.67,0.0
U0128,2025-02-02,133.43,59.33,10.89,5.62,2.06,4.96
U0128,2025-02-03,247.81,57.58,6.71,5.22,1.91,25.58
U0128,2025-02-04,282.52,59.01,7.45,2.97,2.11,31.48
U0128,2025-02-05,196.71,54.74,6.34,6.51,2.18,40.27
U0128,2025-02-06,277.08,61.88,8.52,1.86,1.84,22.99
U0128,2025-02-07,188.41,63.36,9.16,8.06,2.19,25.78
U0128,2025-02-08,115.73,62.64,8.01,7.71,2.07,18.95
U0128,2025-02-09,124.22,50.34,8.91,4.04,2.45,10.68
U0128,2025-02-10,266.16,70.46,6.83,5.19,1.69,33.97
U0128,2025-02-11,251.21,58.72,8.85,2.89,2.92,8.97
U0128,2025-02-12,283.54,59.93,7.11,3.89,1.9,15.82
U0128,2025-02-13,256.13,60.98,8.98,3.62,1.1,17.47
U0128,2025-02-14,233.54,65.65,8.92,6.47,2.31,33.36
U0128,2025-02-15,171.34,55.7,10.56,6.66,1.93,0.0
U0128,2025-02-16,172.43,59.84,8.34,4.07,2.12,7.25
U0128,2025-02-17,346.68,60.35,8.77,2.13,1.97,15.43
U0128,2025-02-18,242.09,65.04,8.39,6.23,2.63,29.15
U0128,2025-02-19,212.12,59.56,7.62,5.64,1.91,32.09
U0128,2025-02-20,286.7,58.35,8.56,5.3,2.05,25.45
U0128,2025-02-21,326.24,64.58,7.22,3.97,2.17,40.06
U0128,2025-02-22,197.21,63.99,9.45,1.66,2.74,0.0
U0128,2025-02-23,59.32,64.47,9.94,7.57,1.67,5.24
U0128,2025-02-24,242.22,53.91,7.75,9.36,1.76,27.1
U0128,2025-02-25,199.93,62.88,7.04,5.83,2.88,27.75
U0128,2025-02-26,245.51,59.03,8.14,6.33,1.64,36.32
U0128,2025-02-27,200.97,60.3,7.29,10.25,2.13,26.76
U0128,2025-02-28,169.57,65.29,7.07,2.5,2.55,29.12
U0128,2025-03-01,183.84,64.15,9.26,6.27,2.18,3.16
U0129,2025-01-01,219.24,81.32,8.23,4.2,1.9,9.65
U0129,2025-01-02,261.75,87.67,8.04,4.54,1.41,19.75
U0129,2025-01-03,366.86,84.91,8.94,4.65,1.86,9.99
U0129,2025-01-04,105.05,75.08,9.31,7.39,1.67,4.36
U0129,2025-01-05,177.88,78.68,9.44,9.93,1.05,5.13
U0129,2025-01-06,278.29,77.68,9.05,5.48,2.61,4.63
U0129,2025-01-07,407.84,80.31,8.48,5.89,2.29,23.06
U0129,2025-01-08,403.48,76.82,8.02,1.0,1.57,19.55
U0129,2025-01-09,289.12,75.9,7.07,6.12,1.53,22.37
U0129,2025-01-10,291.08,76.56,9.31,3.47,2.58,21.7
U0129,2025-01-11,222.92,75.49,9.64,5.0,0.77,0.0
U0129,2025-01-12,230.59,78.43,9.58,2.48,1.64,6.21
U0129,2025-01-13,287.58,72.84,7.66,5.13,1.94,28.72
U0129,2025-01-14,388.47,77.49,8.91,6.67,1.98,14.02
U0129,2025-01-15,322.38,74.94,7.98,8.38,2.09,18.98
U0129,2025-01-16,371.77,84.35,7.93,5.15,2.17,23.95
U0129,2025-01-17,355.96,77.09,8.12,3.89,1.29,20.84
U0129,2025-01-18,159.7,72.18,9.42,8.61,1.44,0.7
U0129,2025-01-19,156.38,74.88,8.89,5.6,2.32,0.0
U0129,2025-01-20,310.9,79.96,6.87,8.23,2.57,14.16
U0129,2025-01-21,336.83,79.11,7.77,5.07,1.04,12.33
U0129,2025-01-22,305.22,74.78,6.62,4.24,1.85,27.39
U0129,2025-01-23,291.04,75.29,8.68,4.34,1.57,20.35
U0129,2025-01-24,269.59,79.86,7.06,4.52,2.03,15.65
U0129,2025-01-25,177.82,81.32,8.88,7.16,3.22,0.0
U0129,2025-01-26,240.12,65.98,10.64,7.83,2.13,2.92
U0129,2025-01-27,212.64,75.71,6.16,3.84,2.54,31.26
U0129,2025-01-28,271.09,76.28,6.2,5.05,0.72,38.21
U0129,2025-01-29,339.48,80.33,9.55,4.48,0.91,20.51
U0129,2025-01-30,341.82,74.26,6.73,8.56,2.08,36.09
U0129,2025-01-31,351.14,79.93,7.99,7.53,1.42,27.76
U0129,2025-02-01,234.25,79.85,9.19,2.59,2.06,1.44
U0129,2025-02-02,154.79,73.42,9.12,4.09,1.87,0.0
U0129,2025-02-03,276.93,66.88,8.14,8.61,1.84,21.7
U0129,2025-02-04,304.86,76.08,9.25,1.8,2.07,2.55
U0129,2025-02-05,297.12,72.38,10.37,4.03,2.72,11.69
U0129,2025-02-06,245.8,80.18,7.89,8.35,1.55,24.89
U0129,2025-02-07,347.8,80.09,10.62,5.35,2.18,9.45
U0129,2025-02-08,251.31,74.19,8.93,4.99,2.81,0.0
U0129,2025-02-09,110.59,77.68,9.17,5.04,1.81,0.91
U0129,2025-02-10,304.98,77.56,8.67,2.94,1.19,12.27
U0129,2025-02-11,280.88,84.79,6.84,4.86,2.55,19.94
U0129,2025-02-12,254.4,74.79,8.49,6.22,2.42,11.92
U0129,2025-02-13,281.09,85.17,9.63,4.17,3.04,12.76
U0129,2025-02-14,290.96,71.05,7.67,1.09,2.14,28.36
U0129,2025-02-15,186.59,78.41,9.41,2.14,1.73,0.0
U0129,2025-02-16,126.09,82.21,8.96,5.26,2.48,0.0
U0129,2025-02-17,316.11,79.13,7.45,3.72,1.62,20.76
U0129,2025-02-18,349.23,77.69,8.24,5.73,2.13,22.46
U0129,2025-02-19,316.78,72.93,6.8,7.18,1.47,28.01
U0129,2025-02-20,338.6,79.57,7.02,5.48,2.98,19.6
U0129,2025-02-21,272.29,84.91,8.83,4.5,1.74,18.11
U0129,2025-02-22,250.79,75.78,8.7,5.21,1.64,2.25
U0129,2025-02-23,107.1,82.4,10.23,6.61,1.6,0.0
U0129,2025-02-24,318.19,70.29,7.78,7.18,2.05,22.36
U0129,2025-02-25,325.21,76.83,9.49,2.73,1.86,9.69
U0129,2025-02-26,262.53,74.14,7.93,7.28,1.91,15.53
U0129,2025-02-27,300.1,81.04,8.36,6.4,1.98,23.13
U0129,2025-02-28,338.27,75.33,7.27,3.47,2.48,24.03
U0129,2025-03-01,174.13,80.86,9.49,4.72,2.47,0.0
U0130,2025-01-01,457.81,43.71,6.87,6.23,2.94,27.51
U0130,2025-01-02,371.8,37.86,7.66,3.55,2.42,36.77
U0130,2025-01-03,337.52,55.65,8.57,4.49,1.7,31.69
U0130,2025-01-04,291.92,54.56,10.17,3.02,1.81,1.17
U0130,2025-01-05,251.77,52.31,9.23,4.08,0.95,0.0
U0130,2025-01-06,338.1,47.72,7.48,5.92,1.94,16.7
